"CONTEXT_PARTNER_ID"|"PARTNER_PRODUCT_CODE"|"PARTNER_CAT_CODE"|"EAN"|"MANUFACTURER"|"MANUFACTURER_PART_NUMBER"|"PRODUCT_NAME"|"PRODUCT_DESCRIPTION"|"CATEGORY_LEVEL_1"|"CATEGORY_LEVEL_2"|"CATEGORY_LEVEL_3"|"COUNTRY"|"INVOICE_DATE"|"SALES_QUANTITY"|"SALES_REVENUE"|"TAX_INCLUDED"|"CURRENCY"|"CUSTOMER_COUNTRY"|"CUSTOMER_POSTCODE"|"PARTNER_CUSTOMER_CODE"|"CUSTOMER_NAME"|"CUSTOMER_ADDRESS"|"CUSTOMER_CITY"|"CUSTOMER_CODE"|"CUSTOMER_VAT_NUM"|"INVOICE_NUMBER"|"CUSTOMER_SEGMENTATION"|"VENDOR_PROGRAM_CODE"|"BUNDLE"|"TBA"
"TR3013"|"DTXON/128GB"|"2516"|""|"KINGSTON"|"DTXON/128GB"|"128GB Portable USB 3.2 Gen 1 DataTravele"|"128GB Portable USB 3.2 Gen 1 DataTravele"|"Hafiza Karti"|"USB"|""|"TR"|"2025-03-17"|"100"|"18154.27"|"No"|"TRY"|"TR"|""|""|""|""|"SANLIURFA"|""|""|"20250317"|"SMB"|""|"No"|""
"TR3013"|"C13T858300"|"0504"|""|"EPSON"|"C13T858300"|"EPSON WorkForce Enterprise WF-C20590 Mag"|"EPSON WorkForce Enterprise WF-C20590 Mag"|"Murekkep Kartus"|"Renkli"|""|"TR"|"2025-03-17"|"10"|"50632.33"|"No"|"TRY"|"TR"|""|""|""|""|"BURSA"|""|""|"20250317"|"SMB"|""|"No"|""
"TR3013"|"MCNK4TU/A"|"0115"|""|"APPLE"|"MCNK4TU/A"|"IPAD AIR 13 WIFI 128GB STL"|"IPAD AIR 13 WIFI 128GB STL"|"Tablet"|"Tablet"|""|"TR"|"2025-03-17"|"5"|"169162.45"|"No"|"TRY"|"TR"|""|""|""|""|"ISTANBUL"|""|""|"20250317"|"Corparate Reseller"|""|"No"|""
"TR3013"|"DTXON/256GB"|"2516"|""|"KINGSTON"|"DTXON/256GB"|"256GB Portable USB 3.2 Gen 1 DataTravele"|"256GB Portable USB 3.2 Gen 1 DataTravele"|"Hafiza Karti"|"USB"|""|"TR"|"2025-03-17"|"25"|"10823.49"|"No"|"TRY"|"TR"|""|""|""|""|"ISTANBUL"|""|""|"20250317"|"Wholesaler"|""|"No"|""
"TR3013"|"MYNL3TU/A"|"0416"|""|"APPLE"|"MYNL3TU/A"|"iPhone 16 Pro 256GB Natural Titanium"|"iPhone 16 Pro 256GB Natural Titanium"|"Akilli Telefon"|"IPHONE"|""|"TR"|"2025-03-17"|"24"|"1786564.01"|"No"|"TRY"|"TR"|""|""|""|""|"ISTANBUL"|""|""|"20250317"|"Retail"|""|"No"|""
"TR3013"|"C13T08G200"|"0504"|""|"EPSON"|"C13T08G200"|"Epson WorkForce Enterprise AM-C5000/6000"|"Epson WorkForce Enterprise AM-C5000/6000"|"Murekkep Kartus"|"Siyah"|""|"TR"|"2025-03-17"|"2"|"8655.37"|"No"|"TRY"|"TR"|""|""|""|""|"ISTANBUL"|""|""|"20250317"|"SMB"|""|"No"|""
"TR3013"|"C13T00S14A"|"0504"|""|"EPSON"|"C13T00S14A"|"EPSON 103 EcoTank Black bottle (65ml)"|"EPSON 103 EcoTank Black bottle (65ml)"|"Murekkep Kartus"|"Siyah"|""|"TR"|"2025-03-17"|"1"|"275.17"|"No"|"TRY"|"TR"|""|""|""|""|"ISTANBUL"|""|""|"20250317"|"SMB"|""|"No"|""
"TR3013"|"6GQ-00086"|"0311"|""|"MICROSOFT"|"6GQ-00086"|"Microsoft 365 Aile - Elektronik Lisans"|"Microsoft 365 Aile - Elektronik Lisans"|"Microsoft ESD"|"Microsoft ESD"|""|"TR"|"2025-03-17"|"40"|"101150.4"|"No"|"TRY"|"TR"|""|""|""|""|"ISTANBUL"|""|""|"20250317"|"Retail"|""|"No"|""
"TR3013"|"MX2H3TU/A"|"0120"|""|"APPLE"|"MX2H3TU/A"|"MBP 14 SPACE BLACK/12C/16C GPU/24GB/512G"|"MBP 14 SPACE BLACK/12C/16C GPU/24GB/512G"|"Mac"|"Mac"|""|"TR"|"2025-03-17"|"20"|"1691649.8"|"No"|"TRY"|"TR"|""|""|""|""|"ISTANBUL"|""|""|"20250317"|"Corparate Reseller"|""|"No"|""
"TR3013"|"MCR24TU/A"|"0120"|""|"APPLE"|"MCR24TU/A"|"IMAC 24'' SILVER/10CCPU/10CGPU/24GB/512G"|"IMAC 24'' SILVER/10CCPU/10CGPU/24GB/512G"|"Mac"|"Mac"|""|"TR"|"2025-03-17"|"1"|"78661.66"|"No"|"TRY"|"TR"|""|""|""|""|"ISTANBUL"|""|""|"20250317"|"Retail"|""|"No"|""
